id,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
14131,same as saree,temple border,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
14138,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,botanical,yes
14142,same as saree,zari,big border,default,traditional,default,default,zari woven,default,no
14149,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14152,same as saree,zari,small border,multicolor,party,jacquard,same as saree,zari woven,applique,no
14155,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14158,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,yes
14163,same as border,default,small border,green,party,default,same as saree,printed,peacock,no
14165,same as border,default,small border,navy blue,party,tassels and latkans,same as saree,zari woven,botanical,no
14167,same as saree,default,small border,default,party,default,default,default,default,no
14169,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
14173,same as saree,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
14175,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14184,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,floral,yes
14189,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14194,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14196,default,no border,no border,default,party,jacquard,same as saree,zari woven,default,no
14201,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14203,same as border,zari,big border,default,daily,jacquard,zari woven,solid,solid,yes
14228,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14229,same as saree,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
14235,same as saree,temple border,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
14237,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
14242,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14248,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14252,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,default,no
14262,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14273,same as saree,zari,small border,white,traditional,default,zari woven,zari woven,default,no
14281,same as saree,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
14302,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
14311,default,zari,big border,yellow,party,jacquard,default,solid,solid,no
14312,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
14313,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14323,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14326,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14333,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
14337,same as saree,zari,big border,pink,daily,tassels and latkans,zari woven,printed,checked,no
14342,same as border,temple border,big border,yellow,party,jacquard,zari woven,solid,solid,yes
14345,default,zari,big border,pink,traditional,jacquard,same as saree,zari woven,floral,no
14352,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
14359,same as border,zari,big border,default,traditional,tassels and latkans,zari woven,zari woven,ethnic motif,no
14360,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
14369,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,peacock,yes
14371,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,botanical,no
14383,default,zari,big border,default,traditional,jacquard,zari woven,zari woven,default,no
14391,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
14397,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14401,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14403,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14422,same as saree,zari,big border,pink,daily,tassels and latkans,default,woven design,checked,no
14424,same as saree,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
14432,same as border,zari,big border,multicolor,party,tassels and latkans,default,printed,checked,no
14440,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14441,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,peacock,no
14443,same as saree,temple border,small border,cream,party,jacquard,woven design,zari woven,peacock,no
14446,same as border,zari,small border,pink,party,jacquard,same as saree,woven design,default,no
14451,same as saree,zari,big border,pink,party,tassels and latkans,same as saree,woven design,checked,no
14457,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,yes
14466,same as border,zari,big border,default,party,tassels and latkans,zari woven,printed,checked,no
14467,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,ethnic motif,no
14468,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,default,no
14471,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14489,same as border,zari,big border,default,party,jacquard,zari woven,solid,solid,no
14490,same as saree,default,small border,default,party,default,default,default,default,no
14500,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14507,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14509,same as saree,default,small border,default,party,default,same as saree,default,ethnic motif,no
14511,same as saree,zari,small border,white,traditional,default,zari woven,zari woven,default,no
14516,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14524,same as border,zari,big border,default,daily,jacquard,default,solid,solid,no
14530,same as border,temple border,big border,yellow,party,jacquard,zari woven,solid,solid,yes
14543,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14547,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14572,same as saree,zari,small border,cream,party,jacquard,same as saree,zari woven,floral,no
14575,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,yes
14584,same as border,temple border,big border,default,party,jacquard,zari woven,solid,solid,yes
14599,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14601,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14621,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14622,same as saree,zari,big border,multicolor,traditional,default,default,zari woven,default,no
14645,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,floral,no
14648,same as saree,zari,small border,white,traditional,jacquard,woven design,zari woven,floral,yes
14654,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,elephant,no
14660,same as saree,zari,small border,cream,traditional,jacquard,woven design,zari woven,floral,yes
14687,same as border,zari,big border,multicolor,daily,tassels and latkans,zari woven,woven design,checked,no
14697,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
14703,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14705,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14736,same as saree,woven design,small border,multicolor,party,jacquard,woven design,zari woven,applique,no
14746,same as saree,zari,small border,cream,party,jacquard,woven design,zari woven,peacock,no
14749,default,zari,big border,white,traditional,jacquard,default,zari woven,peacock,no
